"","plot_name","seedlot_name","accession_name","operator_name","amount","weight.g.","plot_number","row","range","harvest_seq","action"
"645","SI_Urb_22-1125","SI_Urb_22-1125","IL2021-15973","Jessica Rutkoski",NA,0,1125,38,16,645,"DISCARD"
"646","SI_Urb_22-1126","SI_Urb_22-1126","IL2021-4765","Jessica Rutkoski",NA,0,1126,38,15,646,"KEEP"
"647","SI_Urb_22-1127","SI_Urb_22-1127","IL2021-7261","Jessica Rutkoski",NA,0,1127,38,14,647,"DISCARD"
"648","SI_Urb_22-1128","SI_Urb_22-1128","IL2021-16212","Jessica Rutkoski",NA,0,1128,38,13,648,"KEEP"
"649","SI_Urb_22-1129","SI_Urb_22-1129","IL2021-2953","Jessica Rutkoski",NA,0,1129,38,12,649,"DISCARD"
"650","SI_Urb_22-1130","SI_Urb_22-1130","IL2021-6648","Jessica Rutkoski",NA,0,1130,38,11,650,"DISCARD"
"651","SI_Urb_22-1131","SI_Urb_22-1131","IL2021-33141","Jessica Rutkoski",NA,0,1131,38,10,651,"DISCARD"
"652","SI_Urb_22-1132","SI_Urb_22-1132","IL2021-33673","Jessica Rutkoski",NA,0,1132,38,9,652,"DISCARD"
"653","SI_Urb_22-1133","SI_Urb_22-1133","IL2021-7015","Jessica Rutkoski",NA,0,1133,38,8,653,"DISCARD"
"654","SI_Urb_22-1134","SI_Urb_22-1134","IL2021-33277","Jessica Rutkoski",NA,0,1134,38,7,654,"DISCARD"
"655","SI_Urb_22-1135","SI_Urb_22-1135","IL2021-32969","Jessica Rutkoski",NA,0,1135,38,6,655,"DISCARD"
"656","SI_Urb_22-1136","SI_Urb_22-1136","IL2021-33677","Jessica Rutkoski",NA,0,1136,38,5,656,"DISCARD"
"657","SI_Urb_22-1137","SI_Urb_22-1137","IL2021-33427","Jessica Rutkoski",NA,0,1137,38,4,657,"DISCARD"
"658","SI_Urb_22-1138","SI_Urb_22-1138","IL2021-1776","Jessica Rutkoski",NA,0,1138,38,3,658,"DISCARD"
"659","SI_Urb_22-1139","SI_Urb_22-1139","IL2021-4856","Jessica Rutkoski",NA,0,1139,38,2,659,"KEEP"
"660","SI_Urb_22-1140","SI_Urb_22-1140","IL2021-20960","Jessica Rutkoski",NA,0,1140,38,1,660,"DISCARD"
"661","SI_Urb_22-360","SI_Urb_22-360","IL2021-16764","Jessica Rutkoski",NA,0,360,12,1,661,"KEEP"
"662","SI_Urb_22-359","SI_Urb_22-359","IL2021-13345","Jessica Rutkoski",NA,0,359,12,2,662,"KEEP"
"663","SI_Urb_22-358","SI_Urb_22-358","IL2021-13577","Jessica Rutkoski",NA,0,358,12,3,663,"KEEP"
"664","SI_Urb_22-357","SI_Urb_22-357","IL2021-34322","Jessica Rutkoski",NA,0,357,12,4,664,"KEEP"
"665","SI_Urb_22-356","SI_Urb_22-356","IL2021-13738","Jessica Rutkoski",NA,0,356,12,5,665,"KEEP"
"666","SI_Urb_22-355","SI_Urb_22-355","IL2021-33712","Jessica Rutkoski",NA,0,355,12,6,666,"KEEP"
"667","SI_Urb_22-354","SI_Urb_22-354","IL2021-15201","Jessica Rutkoski",NA,0,354,12,7,667,"KEEP"
"668","SI_Urb_22-353","SI_Urb_22-353","IL2021-15258","Jessica Rutkoski",NA,0,353,12,8,668,"KEEP"
"669","SI_Urb_22-352","SI_Urb_22-352","IL2021-4811","Jessica Rutkoski",NA,0,352,12,9,669,"KEEP"
"670","SI_Urb_22-351","SI_Urb_22-351","IL2021-29420","Jessica Rutkoski",NA,0,351,12,10,670,"KEEP"
"671","SI_Urb_22-350","SI_Urb_22-350","IL2021-43330","Jessica Rutkoski",NA,0,350,12,11,671,"KEEP"
"672","SI_Urb_22-349","SI_Urb_22-349","IL2021-44535","Jessica Rutkoski",NA,0,349,12,12,672,"KEEP"
"673","SI_Urb_22-348","SI_Urb_22-348","IL2021-16421","Jessica Rutkoski",NA,0,348,12,13,673,"KEEP"
"674","SI_Urb_22-347","SI_Urb_22-347","IL2021-37674","Jessica Rutkoski",NA,0,347,12,14,674,"KEEP"
"675","SI_Urb_22-346","SI_Urb_22-346","IL2021-21241","Jessica Rutkoski",NA,0,346,12,15,675,"KEEP"
"676","SI_Urb_22-345","SI_Urb_22-345","IL2021-2917","Jessica Rutkoski",NA,0,345,12,16,676,"KEEP"
"677","SI_Urb_22-344","SI_Urb_22-344","IL2021-36441","Jessica Rutkoski",NA,0,344,12,17,677,"KEEP"
"678","SI_Urb_22-343","SI_Urb_22-343","IL2021-6252","Jessica Rutkoski",NA,0,343,12,18,678,"KEEP"
"679","SI_Urb_22-342","SI_Urb_22-342","IL2021-46550","Jessica Rutkoski",NA,0,342,12,19,679,"KEEP"
"680","SI_Urb_22-341","SI_Urb_22-341","IL2021-28930","Jessica Rutkoski",NA,0,341,12,20,680,"KEEP"
"681","SI_Urb_22-340","SI_Urb_22-340","IL2021-13561","Jessica Rutkoski",NA,0,340,12,21,681,"KEEP"
"682","SI_Urb_22-339","SI_Urb_22-339","IL2021-19221","Jessica Rutkoski",NA,0,339,12,22,682,"KEEP"
"683","SI_Urb_22-338","SI_Urb_22-338","IL2021-6838","Jessica Rutkoski",NA,0,338,12,23,683,"KEEP"
"684","SI_Urb_22-337","SI_Urb_22-337","IL2021-34238","Jessica Rutkoski",NA,0,337,12,24,684,"KEEP"
"685","SI_Urb_22-336","SI_Urb_22-336","IL2021-20508","Jessica Rutkoski",NA,0,336,12,25,685,"KEEP"
"686","SI_Urb_22-335","SI_Urb_22-335","IL2021-17156","Jessica Rutkoski",NA,0,335,12,26,686,"KEEP"
"687","SI_Urb_22-334","SI_Urb_22-334","IL2021-38956","Jessica Rutkoski",NA,0,334,12,27,687,"KEEP"
"688","SI_Urb_22-333","SI_Urb_22-333","IL2021-33875","Jessica Rutkoski",NA,0,333,12,28,688,"KEEP"
"689","SI_Urb_22-332","SI_Urb_22-332","IL2021-2944","Jessica Rutkoski",NA,0,332,12,29,689,"KEEP"
"690","SI_Urb_22-331","SI_Urb_22-331","IL2021-21068","Jessica Rutkoski",NA,0,331,12,30,690,"KEEP"
"691","SI_Urb_22-1110","SI_Urb_22-1110","IL2021-22316","Jessica Rutkoski",NA,0,1110,37,30,691,"KEEP"
"692","SI_Urb_22-1109","SI_Urb_22-1109","IL2021-24426","Jessica Rutkoski",NA,0,1109,37,29,692,"KEEP"
"693","SI_Urb_22-1108","SI_Urb_22-1108","IL2021-38662","Jessica Rutkoski",NA,0,1108,37,28,693,"KEEP"
"694","SI_Urb_22-1107","SI_Urb_22-1107","IL2021-28068","Jessica Rutkoski",NA,0,1107,37,27,694,"DISCARD"
"695","SI_Urb_22-1106","SI_Urb_22-1106","IL2021-24320","Jessica Rutkoski",NA,0,1106,37,26,695,"KEEP"
"696","SI_Urb_22-1105","SI_Urb_22-1105","IL2021-29441","Jessica Rutkoski",NA,0,1105,37,25,696,"DISCARD"
"697","SI_Urb_22-1104","SI_Urb_22-1104","IL2021-29318","Jessica Rutkoski",NA,0,1104,37,24,697,"DISCARD"
"698","SI_Urb_22-1103","SI_Urb_22-1103","IL2021-2915","Jessica Rutkoski",NA,0,1103,37,23,698,"DISCARD"
"699","SI_Urb_22-1102","SI_Urb_22-1102","IL2021-24512","Jessica Rutkoski",NA,0,1102,37,22,699,"DISCARD"
"700","SI_Urb_22-1101","SI_Urb_22-1101","IL2021-138","Jessica Rutkoski",NA,0,1101,37,21,700,"DISCARD"
"701","SI_Urb_22-1100","SI_Urb_22-1100","IL2021-3018","Jessica Rutkoski",NA,0,1100,37,20,701,"DISCARD"
"702","SI_Urb_22-1099","SI_Urb_22-1099","IL2021-23826","Jessica Rutkoski",NA,0,1099,37,19,702,"DISCARD"
"703","SI_Urb_22-1098","SI_Urb_22-1098","IL2021-550","Jessica Rutkoski",NA,0,1098,37,18,703,"DISCARD"
"704","SI_Urb_22-1097","SI_Urb_22-1097","IL2021-1749","Jessica Rutkoski",NA,0,1097,37,17,704,"DISCARD"
"705","SI_Urb_22-1096","SI_Urb_22-1096","IL2021-22262","Jessica Rutkoski",NA,0,1096,37,16,705,"DISCARD"
"706","SI_Urb_22-1095","SI_Urb_22-1095","IL2021-22152","Jessica Rutkoski",NA,0,1095,37,15,706,"DISCARD"
"707","SI_Urb_22-1094","SI_Urb_22-1094","IL2021-21665","Jessica Rutkoski",NA,0,1094,37,14,707,"KEEP"
"708","SI_Urb_22-1093","SI_Urb_22-1093","IL2021-164","Jessica Rutkoski",NA,0,1093,37,13,708,"DISCARD"
"709","SI_Urb_22-1092","SI_Urb_22-1092","IL2021-21655","Jessica Rutkoski",NA,0,1092,37,12,709,"DISCARD"
"710","SI_Urb_22-1091","SI_Urb_22-1091","IL2021-18153","Jessica Rutkoski",NA,0,1091,37,11,710,"DISCARD"
"711","SI_Urb_22-1090","SI_Urb_22-1090","IL2021-15949","Jessica Rutkoski",NA,0,1090,37,10,711,"DISCARD"
"712","SI_Urb_22-1089","SI_Urb_22-1089","IL2021-15104","Jessica Rutkoski",NA,0,1089,37,9,712,"DISCARD"
"713","SI_Urb_22-1088","SI_Urb_22-1088","IL2021-15729","Jessica Rutkoski",NA,0,1088,37,8,713,"DISCARD"
"714","SI_Urb_22-1087","SI_Urb_22-1087","IL2021-20345","Jessica Rutkoski",NA,0,1087,37,7,714,"KEEP"
"715","SI_Urb_22-1086","SI_Urb_22-1086","IL2021-15967","Jessica Rutkoski",NA,0,1086,37,6,715,"DISCARD"
"716","SI_Urb_22-1085","SI_Urb_22-1085","IL2021-29023","Jessica Rutkoski",NA,0,1085,37,5,716,"KEEP"
"717","SI_Urb_22-1084","SI_Urb_22-1084","IL2021-15778","Jessica Rutkoski",NA,0,1084,37,4,717,"DISCARD"
"718","SI_Urb_22-1083","SI_Urb_22-1083","IL2021-13764","Jessica Rutkoski",NA,0,1083,37,3,718,"DISCARD"
"719","SI_Urb_22-1082","SI_Urb_22-1082","IL2021-29149","Jessica Rutkoski",NA,0,1082,37,2,719,"KEEP"
"720","SI_Urb_22-1081","SI_Urb_22-1081","IL2021-29008","Jessica Rutkoski",NA,0,1081,37,1,720,"DISCARD"
"721","SI_Urb_22-361","SI_Urb_22-361","IL2021-16509","Jessica Rutkoski",NA,0,361,13,1,721,"KEEP"
"722","SI_Urb_22-362","SI_Urb_22-362","IL2021-44650","Jessica Rutkoski",NA,0,362,13,2,722,"KEEP"
"723","SI_Urb_22-363","SI_Urb_22-363","IL2021-33378","Jessica Rutkoski",NA,0,363,13,3,723,"KEEP"
"724","SI_Urb_22-364","SI_Urb_22-364","IL2021-37528","Jessica Rutkoski",NA,0,364,13,4,724,"KEEP"
"725","SI_Urb_22-365","SI_Urb_22-365","IL2021-30163","Jessica Rutkoski",NA,0,365,13,5,725,"KEEP"
"726","SI_Urb_22-366","SI_Urb_22-366","IL2021-24479","Jessica Rutkoski",NA,0,366,13,6,726,"KEEP"
"727","SI_Urb_22-367","SI_Urb_22-367","IL2021-26309","Jessica Rutkoski",NA,0,367,13,7,727,"KEEP"
"728","SI_Urb_22-368","SI_Urb_22-368","IL2021-1820","Jessica Rutkoski",NA,0,368,13,8,728,"KEEP"
"729","SI_Urb_22-369","SI_Urb_22-369","IL2021-36723","Jessica Rutkoski",NA,0,369,13,9,729,"KEEP"
"730","SI_Urb_22-370","SI_Urb_22-370","IL2021-1815","Jessica Rutkoski",NA,0,370,13,10,730,"KEEP"
"731","SI_Urb_22-371","SI_Urb_22-371","IL2021-36632","Jessica Rutkoski",NA,0,371,13,11,731,"KEEP"
"732","SI_Urb_22-372","SI_Urb_22-372","IL2021-46411","Jessica Rutkoski",NA,0,372,13,12,732,"KEEP"
"733","SI_Urb_22-373","SI_Urb_22-373","IL2021-2907","Jessica Rutkoski",NA,0,373,13,13,733,"KEEP"
"734","SI_Urb_22-374","SI_Urb_22-374","IL2021-26879","Jessica Rutkoski",NA,0,374,13,14,734,"KEEP"
"735","SI_Urb_22-375","SI_Urb_22-375","IL2021-40320","Jessica Rutkoski",NA,0,375,13,15,735,"KEEP"
"736","SI_Urb_22-376","SI_Urb_22-376","IL2021-36163","Jessica Rutkoski",NA,0,376,13,16,736,"KEEP"
"737","SI_Urb_22-377","SI_Urb_22-377","IL2021-34260","Jessica Rutkoski",NA,0,377,13,17,737,"KEEP"
"738","SI_Urb_22-378","SI_Urb_22-378","IL2021-14556","Jessica Rutkoski",NA,0,378,13,18,738,"KEEP"
"739","SI_Urb_22-379","SI_Urb_22-379","IL2021-13321","Jessica Rutkoski",NA,0,379,13,19,739,"KEEP"
"740","SI_Urb_22-380","SI_Urb_22-380","IL2021-28048","Jessica Rutkoski",NA,0,380,13,20,740,"KEEP"
"741","SI_Urb_22-381","SI_Urb_22-381","IL2021-16120","Jessica Rutkoski",NA,0,381,13,21,741,"KEEP"
"742","SI_Urb_22-382","SI_Urb_22-382","IL2021-11962","Jessica Rutkoski",NA,0,382,13,22,742,"KEEP"
"743","SI_Urb_22-383","SI_Urb_22-383","IL2021-38672","Jessica Rutkoski",NA,0,383,13,23,743,"KEEP"
